Time,Vehicle_Count,Queue_Length,Average_Speed,Average_Waiting_Time
995,22,7,2.44,4.23
996,22,6,3.15,0.91
997,21,8,3.41,1.33
998,21,8,4.08,1.71
999,22,9,4.73,2.05
1000,21,10,4.62,2.62
1001,20,10,4.53,3.25
1002,21,10,5.02,3.57
1003,20,10,4.8,4.25
1004,21,10,5.22,4.52
1005,20,10,4.91,5.25
1006,20,10,5.24,5.75
1007,20,10,4.86,6.25
1008,21,10,5.32,6.43
1009,20,10,5.22,7.25
1010,20,10,5.09,7.75
1011,20,10,5.1,8.25
1012,19,10,5.02,9.21
1013,20,10,5.13,9.25
1014,19,10,4.92,10.26
1015,20,10,5.23,10.25
1016,20,10,5.27,10.75
1017,19,10,5.09,11.84
1018,20,10,5.09,11.75
1019,19,10,4.8,12.89
1020,20,10,4.98,12.75
1021,20,10,5.08,13.25
1022,19,10,4.93,14.47
1023,19,10,4.69,15.0
1024,20,10,5.32,14.75
1025,19,10,4.64,16.05
1026,20,10,5.21,15.75
1027,18,10,4.4,18.06
1028,20,10,4.83,16.75
1029,20,10,5.06,17.25
1030,20,10,4.9,17.75
1031,20,10,4.9,18.25
1032,19,10,4.91,19.74
1033,21,10,5.23,18.33
1034,21,10,4.71,18.81
1035,21,10,3.57,19.29
1036,21,10,2.56,15.57
1037,21,8,1.89,11.86
1038,20,6,1.68,8.5
1039,21,6,1.79,4.43
1040,21,6,2.41,0.76
1041,22,7,2.99,1.05
1042,21,8,3.27,1.48
1043,22,10,3.86,1.86
1044,21,11,3.45,2.48
1045,22,12,3.83,2.91
1046,21,12,3.49,3.62
1047,21,12,3.62,4.19
1048,22,12,3.87,4.55
1049,22,12,3.98,5.09
1050,22,12,3.95,5.64
1051,22,12,4.05,6.18
1052,21,12,3.63,7.05
1053,21,12,3.6,7.62
1054,22,12,3.75,7.82
1055,21,12,3.78,8.76
1056,21,12,4.11,9.33
1057,22,12,4.45,9.45
1058,22,12,4.67,10.0
1059,22,12,4.55,10.55
1060,21,12,4.09,11.62
1061,22,12,4.39,11.64
1062,21,12,3.84,12.76
1063,20,12,3.59,14.0
1064,22,12,4.25,13.27
1065,21,12,3.97,14.48
1066,21,12,4.18,15.05
1067,21,12,4.03,15.62
1068,21,12,4.2,16.19
1069,21,12,3.98,16.76
1070,21,12,4.03,17.33
1071,21,12,4.26,17.9
1072,22,12,4.52,17.64
1073,20,12,3.69,20.0
1074,22,12,4.38,18.73
1075,21,12,4.03,20.19
1076,21,12,4.15,20.76
1077,21,12,3.83,21.33
1078,21,12,3.7,21.9
1079,20,12,3.13,23.6
1080,22,12,2.8,22.0
1081,21,11,2.08,19.29
1082,22,9,1.63,14.91
1083,22,9,1.91,11.41
1084,21,8,1.56,8.29
1085,22,7,1.97,4.41
1086,22,7,2.69,0.95
1087,22,8,3.35,1.32
1088,21,8,3.9,1.76
1089,21,9,4.38,2.19
1090,19,10,4.04,2.95
1091,21,10,4.7,3.14
1092,19,10,4.19,4.0
1093,20,10,4.24,4.3
1094,20,10,4.55,4.8
1095,21,10,4.48,5.05
1096,20,10,4.29,5.8
1097,21,10,4.76,6.0
1098,20,10,4.74,6.8
1099,21,10,5.02,6.95
1100,20,10,4.89,7.8
1101,21,10,5.03,7.9
1102,20,10,4.72,8.8
1103,20,10,5.07,9.3
1104,20,10,4.77,9.8
1105,21,10,5.3,9.81
1106,20,10,4.66,10.8
1107,20,10,4.91,11.3
1108,19,10,4.72,12.42
1109,20,10,5.05,12.3
1110,19,10,4.81,13.47
1111,19,10,4.8,14.0
1112,20,10,5.04,13.8
1113,19,10,4.76,15.05
1114,20,10,4.76,14.8
1115,20,10,5.03,15.3
1116,19,10,4.83,16.63
1117,20,10,4.94,16.3
1118,20,10,5.23,16.8
1119,20,10,5.01,17.3
1120,19,10,4.55,18.74
1121,19,10,4.56,19.26
1122,20,10,4.87,18.8
1123,20,10,5.06,19.3
1124,20,10,4.11,19.8
1125,21,10,3.92,19.33
1126,21,8,2.88,15.52
1127,22,8,2.55,11.23
1128,21,7,2.12,8.05
1129,21,5,1.8,4.33
1130,21,5,2.43,0.62
1131,22,7,2.98,0.91
1132,21,6,3.21,1.19
1133,22,8,3.72,1.5
1134,22,9,3.69,1.91
1135,21,11,3.49,2.52
1136,20,12,3.0,3.25
1137,21,12,3.69,3.67
1138,20,12,3.78,4.45
1139,22,12,4.39,4.59
1140,20,12,3.88,5.65
1141,22,12,4.51,5.68
1142,21,12,4.05,6.52
1143,21,12,4.26,7.1
1144,22,12,4.5,7.32
1145,21,12,4.21,8.24
1146,22,12,4.05,8.41
1147,21,12,3.77,9.38
1148,22,12,3.86,9.5
1149,21,12,3.56,10.52
1150,22,12,3.87,10.59
1151,22,12,3.81,11.14
1152,23,12,4.16,11.17
1153,21,12,3.73,12.81
1154,23,12,4.33,12.22
1155,21,12,3.81,13.95
1156,22,12,3.82,13.86
1157,21,12,3.64,15.1
1158,21,12,3.77,15.67
1159,22,12,3.97,15.5
1160,22,12,4.24,16.05
1161,22,12,4.07,16.59
1162,22,12,4.1,17.14
1163,21,12,4.09,18.52
1164,21,12,4.4,19.1
1165,21,12,4.31,19.67
1166,21,12,4.57,20.24
1167,20,12,3.6,21.85
1168,21,12,3.77,21.38
1169,22,12,3.34,20.95
1170,21,13,2.4,22.57
1171,21,11,1.52,18.95
1172,22,9,1.46,14.55
1173,22,9,1.62,11.09
1174,23,9,1.92,7.43
1175,22,7,2.22,4.41
1176,22,7,2.84,1.05
1177,21,8,3.37,1.48
1178,21,8,4.26,1.86
1179,20,9,4.36,2.4
1180,21,10,4.86,2.76
1181,20,10,4.85,3.4
1182,21,10,5.21,3.71
1183,20,10,4.94,4.4
1184,19,10,4.48,5.16
1185,20,10,4.56,5.4
1186,21,10,4.87,5.62
1187,19,10,4.41,6.74
1188,21,10,4.87,6.57
1189,19,10,4.37,7.79
1190,20,10,4.27,7.9
1191,20,10,4.3,8.4
1192,20,10,4.11,8.9
1193,20,10,3.81,9.4
1194,21,10,4.31,9.43
1195,22,10,4.4,9.45
1196,22,10,4.45,9.91
1197,21,10,4.22,10.86
1198,21,10,4.03,11.33
1199,21,10,4.2,11.81
1200,21,10,4.25,12.29
1201,22,10,4.51,12.18
1202,21,10,4.34,13.24
1203,21,10,4.78,13.71
1204,22,10,4.99,13.55
1205,20,10,4.65,15.4
1206,20,10,4.75,15.9
1207,20,10,4.73,16.4
1208,21,10,5.41,16.1
1209,19,10,4.88,18.32
1210,20,10,5.05,17.9
1211,20,10,5.37,18.4
1212,20,10,5.01,18.9
1213,19,10,4.51,20.42
1214,20,10,3.57,19.9
1215,21,11,3.2,19.48
1216,21,10,2.61,15.71
1217,20,8,2.15,12.55
1218,19,8,1.62,9.11
1219,19,6,1.87,5.05
1220,21,6,2.41,0.9
1221,21,6,3.18,1.19
1222,20,8,3.43,1.65
1223,23,8,3.97,1.78
1224,22,10,3.86,2.32
1225,21,10,3.85,2.9
1226,22,12,3.98,3.32
1227,21,12,4.16,4.05
1228,21,12,4.3,4.62
1229,21,12,4.15,5.19
1230,21,12,4.33,5.76
1231,21,12,4.11,6.33
1232,21,12,4.18,6.9
1233,21,12,4.28,7.48
1234,21,12,3.98,8.05
1235,20,12,3.81,9.05
1236,21,12,4.56,9.19
1237,20,12,4.01,10.25
1238,21,12,4.59,10.33
1239,21,12,4.22,10.9
1240,22,12,4.68,10.95
1241,20,12,3.81,12.65
1242,21,12,4.3,12.62
1243,20,12,3.92,13.85
1244,22,12,4.43,13.14
1245,20,12,3.8,15.05
1246,22,12,4.58,14.23
1247,21,12,4.18,15.48
1248,21,12,4.19,16.05
1249,21,12,3.83,16.62
1250,22,12,4.57,16.41
1251,20,12,3.89,18.65
1252,21,12,3.82,18.33
1253,20,12,3.61,19.85
1254,21,12,4.09,19.48
1255,20,12,3.47,21.05
1256,21,12,4.01,20.62
1257,22,12,4.13,20.23
1258,22,12,4.1,20.77
1259,21,12,3.26,22.33
1260,22,12,2.91,21.86
1261,20,10,1.83,20.0
1262,22,10,1.71,14.64
1263,21,10,1.5,11.71
1264,22,8,1.83,7.73
1265,22,7,2.44,4.32
1266,22,7,3.11,1.0
1267,21,8,3.5,1.43
1268,21,9,4.14,1.86
1269,20,9,4.18,2.4
1270,21,10,4.47,2.76
1271,20,10,4.42,3.4
1272,20,10,4.64,3.9
1273,20,10,4.58,4.4
1274,21,10,5.28,4.67
1275,20,10,4.79,5.4
1276,21,10,5.28,5.62
1277,19,10,4.64,6.74
1278,21,10,5.2,6.57
1279,20,10,5.07,7.4
1280,19,10,4.75,8.32
1281,20,10,5.08,8.4
1282,19,10,4.69,9.37
1283,19,10,4.8,9.89
1284,20,10,4.92,9.9
1285,20,10,5.15,10.4
1286,20,10,4.86,10.9
1287,19,10,4.62,12.0
1288,20,10,5.27,11.9
1289,19,10,4.47,13.05
1290,19,10,4.82,13.58
1291,20,10,4.94,13.4
1292,20,10,5.15,13.9
1293,20,10,5.42,14.4
1294,20,10,5.23,14.9
1295,19,10,4.99,16.21
1296,20,10,5.01,15.9
1297,19,10,4.49,17.26
1298,21,10,4.96,16.1
1299,20,10,4.94,17.4
1300,19,10,4.62,18.84
1301,18,10,4.4,20.44
1302,20,10,5.19,18.9
1303,18,10,4.46,21.56
1304,20,10,4.28,19.9
1305,20,10,3.89,20.4
1306,20,9,3.06,16.45
1307,21,8,3.18,11.86
1308,20,7,2.7,8.55
1309,22,6,2.69,4.18
1310,21,5,2.5,0.71
1311,21,6,2.98,1.0
1312,21,8,3.05,1.38
1313,21,9,3.72,1.81
1314,22,10,4.04,2.18
1315,21,11,4.27,2.81
1316,22,12,4.46,3.23
1317,21,12,4.39,3.95
1318,22,12,4.49,4.32
1319,21,12,4.14,5.1
1320,22,12,4.32,5.41
1321,22,12,4.43,5.95
1322,21,12,3.91,6.81
1323,22,12,4.3,7.05
1324,21,12,4.19,7.95
1325,22,12,4.31,8.14
1326,21,12,4.03,9.1
1327,21,12,4.4,9.67
1328,22,12,4.52,9.77
1329,20,12,4.0,11.35
1330,22,12,4.71,10.86
1331,20,12,4.02,12.55
1332,21,12,4.55,12.52
1333,20,12,4.01,13.75
1334,21,12,4.7,13.67
1335,22,12,4.81,13.59
1336,21,12,4.49,14.81
1337,21,12,4.41,15.38
1338,20,12,3.96,16.75
1339,21,12,4.7,16.52
1340,21,12,4.44,17.1
1341,21,12,4.48,17.67
1342,22,12,4.62,17.41
1343,21,12,4.34,18.81
1344,21,12,4.12,19.38
1345,21,12,4.17,19.95
1346,20,12,3.94,21.55
1347,21,12,3.98,21.1
1348,20,12,3.57,22.75
1349,21,12,3.19,22.24
1350,21,13,2.89,22.86
1351,21,11,2.38,19.19
1352,21,10,1.7,15.52
1353,22,10,1.91,11.41
1354,22,8,2.33,7.95
1355,21,6,2.47,4.67
1356,22,6,2.81,1.0
1357,22,6,3.52,1.27
1358,22,8,4.22,1.64
1359,21,9,4.37,2.14
1360,20,10,3.99,2.75
1361,21,10,4.47,3.1
1362,19,10,4.04,3.95
1363,21,10,4.71,4.05
1364,20,10,4.86,4.75
1365,20,10,5.21,5.25
1366,20,10,4.95,5.75
1367,21,10,5.43,5.95
1368,21,10,5.06,6.43
1369,21,10,4.99,6.9
1370,21,10,4.66,7.38
1371,21,10,4.82,7.86
1372,20,10,4.62,8.75
1373,21,10,5.21,8.81
1374,20,10,4.8,9.75
1375,21,10,5.37,9.76
1376,20,10,5.03,10.75
1377,20,10,5.13,11.25
1378,19,10,5.01,12.37
1379,20,10,5.14,12.25
1380,20,10,5.35,12.75
1381,20,10,5.19,13.25
1382,19,10,4.88,14.47
1383,20,10,5.71,14.25
1384,19,10,5.04,15.53
1385,19,10,5.42,16.05
1386,19,10,5.14,16.58
1387,20,10,5.48,16.25
1388,18,10,4.64,18.61
1389,20,10,5.35,17.25
1390,18,10,4.86,19.72
1391,20,10,5.41,18.25
1392,18,10,4.65,20.83
1393,20,10,5.0,19.25
1394,19,10,4.16,20.79
1395,19,10,3.66,21.32
1396,21,8,3.6,15.43
1397,20,8,3.12,12.3
1398,21,7,2.69,8.0
1399,20,5,2.56,4.5
1400,20,4,2.83,0.6
1401,21,6,3.23,0.86
1402,21,7,3.35,1.19
1403,22,8,4.07,1.5
1404,21,10,3.76,2.05
1405,21,12,4.2,2.62
1406,22,12,4.47,3.05
1407,21,12,4.15,3.76
1408,22,12,4.25,4.14
1409,21,12,4.07,4.9
1410,21,12,4.23,5.48
1411,21,12,4.1,6.05
1412,21,12,4.1,6.62
1413,21,12,3.87,7.19
1414,22,12,4.41,7.41
1415,20,12,3.61,8.75
1416,21,12,3.89,8.9
1417,20,12,3.55,9.95
1418,21,12,4.0,10.05
1419,21,12,3.72,10.62
1420,22,12,4.26,10.68
1421,22,12,4.15,11.23
1422,22,12,4.37,11.77
1423,21,12,4.14,12.9
1424,22,12,4.18,12.86
1425,21,12,4.06,14.05
1426,22,12,4.24,13.95
1427,20,12,3.41,15.95
1428,21,12,3.74,15.76
1429,22,12,3.81,15.59
1430,22,12,4.1,16.14
1431,20,12,3.6,18.35
1432,21,12,4.34,18.05
1433,21,12,4.11,18.62
1434,22,12,4.55,18.32
1435,21,12,4.14,19.76
1436,21,12,4.46,20.33
1437,21,12,4.18,20.9
1438,21,12,3.8,21.48
1439,21,12,3.07,22.05
1440,22,12,2.9,21.59
1441,20,11,1.69,19.9
1442,22,9,1.57,14.59
1443,22,8,1.97,11.14
1444,22,8,1.83,7.73
1445,22,7,2.39,4.32
1446,22,7,3.11,0.91
1447,21,7,3.49,1.29
1448,21,9,3.96,1.71
1449,21,9,4.27,2.14
1450,21,9,4.4,2.57
1451,21,10,4.85,3.05
1452,21,10,4.51,3.52
1453,21,10,4.76,4.0
1454,21,10,4.47,4.48
1455,20,10,4.03,5.2
1456,21,10,4.58,5.43
1457,22,10,4.76,5.64
1458,21,10,4.68,6.38
1459,21,10,4.95,6.86
1460,21,10,4.81,7.33
1461,21,10,5.04,7.81
1462,20,10,4.83,8.7
1463,20,10,4.52,9.2
1464,21,10,5.0,9.24
1465,20,10,4.37,10.2
1466,21,10,4.99,10.19
1467,20,10,4.76,11.2
1468,21,10,5.18,11.14
1469,20,10,4.99,12.2
1470,21,10,5.24,12.1
1471,20,10,4.88,13.2
1472,20,10,4.82,13.7
1473,20,10,4.68,14.2
1474,20,10,4.88,14.7
1475,19,10,4.79,16.0
1476,20,10,5.01,15.7
1477,18,10,4.3,18.0
1478,20,10,4.93,16.7
1479,20,10,4.89,17.2
1480,20,10,5.01,17.7
1481,20,10,4.83,18.2
1482,20,10,5.04,18.7
1483,20,10,4.66,19.2
1484,20,11,4.48,19.75
1485,21,11,4.09,19.33
1486,20,10,3.22,16.4
1487,21,8,2.85,11.9
1488,21,6,2.2,8.14
1489,22,7,2.57,4.27
1490,21,5,2.77,0.86
1491,21,7,3.1,1.19
1492,21,7,3.24,1.52
1493,23,9,3.77,1.78
1494,22,10,3.75,2.32
1495,22,11,3.74,2.82
1496,22,12,3.85,3.36
1497,21,12,3.74,4.1
1498,21,12,4.06,4.67
1499,22,12,4.44,5.0
1500,21,12,4.22,5.81
1501,22,12,4.6,6.09
1502,21,12,4.37,6.95
1503,21,12,4.07,7.52
1504,21,12,3.89,8.1
1505,20,12,3.49,9.1
1506,22,12,4.15,8.82
1507,21,12,3.99,9.81
1508,21,12,4.31,10.38
1509,21,12,4.1,10.95
1510,22,12,4.58,11.0
1511,21,12,4.14,12.1
1512,21,12,4.15,12.67
1513,22,12,4.34,12.64
1514,22,12,4.4,13.18
1515,20,12,3.86,15.1
1516,22,12,4.57,14.27
1517,20,12,3.83,16.3
1518,22,12,4.38,15.36
1519,21,12,4.05,16.67
1520,21,12,4.29,17.24
1521,21,12,3.96,17.81
1522,21,12,4.01,18.38
1523,20,12,3.74,19.9
1524,22,12,4.32,18.64
1525,20,12,3.76,21.1
1526,20,12,3.93,21.7
1527,21,12,4.06,21.24
1528,22,12,4.52,20.82
1529,22,12,3.95,21.36
1530,21,12,3.22,22.95
1531,22,10,2.59,18.32
1532,22,10,2.64,14.82
1533,22,8,2.14,11.36
1534,23,7,2.47,7.48
1535,22,7,2.43,4.32
1536,21,7,2.74,0.9
1537,21,9,3.4,1.33
1538,21,9,4.04,1.71
1539,20,10,3.88,2.3
1540,21,10,4.55,2.67
1541,20,10,4.49,3.3
1542,21,10,4.5,3.62
1543,20,10,4.34,4.3
1544,20,10,4.54,4.8
1545,20,10,4.15,5.3
1546,21,10,4.8,5.52
1547,21,10,4.46,6.0
1548,21,10,4.4,6.48
1549,21,10,4.51,6.95
1550,22,10,4.78,7.09
1551,21,10,4.73,7.9
1552,21,10,4.71,8.38
1553,20,10,4.26,9.3
1554,21,10,5.02,9.33
1555,20,10,4.77,10.3
1556,21,10,5.02,10.29
1557,20,10,4.86,11.3
1558,21,10,4.81,11.24
1559,20,10,4.37,12.3
1560,21,10,4.74,12.19
1561,20,10,4.09,13.3
1562,21,10,4.43,13.14
1563,20,10,4.26,14.3
1564,21,10,4.24,14.1
1565,21,10,4.58,14.57
1566,21,10,4.77,15.05
1567,21,10,4.73,15.52
1568,21,10,5.02,16.0
1569,20,10,4.91,17.3
1570,21,10,5.3,16.95
1571,19,10,4.63,19.26
1572,21,10,5.3,17.9
1573,20,10,4.68,19.3
1574,20,10,4.07,19.8
1575,21,11,3.38,19.38
1576,20,9,2.77,16.4
1577,21,8,2.47,11.95
1578,20,7,1.88,8.65
1579,20,6,2.03,4.7
1580,22,5,2.42,0.73
1581,22,7,3.09,1.05
1582,21,8,3.15,1.48
1583,23,9,3.83,1.74
1584,22,11,3.6,2.32
1585,20,12,2.99,3.15
1586,22,12,3.66,3.41
1587,21,12,3.58,4.14
1588,21,12,3.74,4.71
1589,22,12,4.08,5.05
1590,22,12,4.36,5.59
1591,21,12,4.32,6.43
1592,22,12,4.54,6.68
1593,20,12,3.82,7.95
1594,22,12,4.42,7.77
1595,20,12,3.79,9.15
1596,21,12,4.33,9.29
1597,21,12,4.07,9.86
1598,21,12,4.21,10.43
1599,21,12,3.96,11.0
1600,21,12,4.02,11.57
1601,20,12,3.57,12.75
1602,22,12,4.44,12.14
1603,21,12,4.21,13.29
1604,22,12,4.34,13.23
1605,21,12,3.98,14.43
1606,21,12,4.08,15.0
1607,22,12,4.17,14.86
1608,21,12,3.91,16.14
1609,21,12,3.84,16.71
1610,22,12,4.13,16.5
1611,22,12,4.17,17.05
1612,21,12,4.01,18.43
1613,22,12,4.13,18.14
1614,21,12,3.88,19.57
1615,22,12,4.03,19.23
1616,22,12,4.2,19.77
1617,22,12,4.01,20.32
1618,22,12,4.04,20.86
1619,22,12,2.97,21.41
1620,22,12,2.74,21.95
1621,22,11,2.01,18.36
1622,22,10,1.54,14.86
1623,23,10,1.7,10.96
1624,22,10,1.59,8.05
1625,22,8,2.14,4.64
1626,22,7,2.72,1.18
1627,21,8,3.07,1.62
1628,21,8,3.75,2.0
1629,21,9,4.52,2.43
1630,20,10,4.4,3.05
1631,21,10,5.07,3.38
1632,20,10,4.74,4.05
1633,21,10,5.39,4.33
1634,20,10,4.86,5.05
1635,20,10,4.83,5.55
1636,20,10,5.07,6.05
1637,20,10,4.93,6.55
1638,20,10,5.15,7.05
1639,19,10,4.73,7.95
1640,20,10,5.0,8.05
1641,19,10,4.5,9.0
1642,20,10,4.56,9.05
1643,20,10,4.66,9.55
1644,20,10,4.82,10.05
1645,20,10,4.57,10.55
1646,20,10,4.78,11.05
1647,20,10,4.6,11.55
1648,20,10,4.58,12.05
1649,20,10,4.45,12.55
1650,20,10,4.41,13.05
1651,20,10,4.2,13.55
1652,20,10,3.81,14.05
1653,21,10,4.2,13.86
1654,21,10,4.41,14.33
1655,22,10,4.48,14.14
1656,22,10,4.5,14.59
1657,21,10,4.43,15.76
1658,21,10,4.27,16.24
1659,21,10,4.4,16.71
1660,20,10,4.23,18.05
1661,21,10,4.26,17.67
1662,20,10,3.97,19.05
1663,21,10,4.15,18.62
1664,21,10,3.54,19.1
1665,21,10,2.81,19.57
1666,20,8,2.36,16.5
1667,21,8,1.92,11.9
1668,20,8,1.57,8.5
1669,20,6,1.96,4.55
1670,22,6,2.2,0.73
1671,22,6,2.67,1.0
1672,21,8,2.99,1.43
1673,22,8,3.56,1.73
1674,22,10,3.67,2.18
1675,21,12,3.54,2.86
1676,22,12,3.84,3.27
1677,22,12,4.31,3.82
1678,21,12,4.16,4.57
1679,22,12,4.37,4.91
1680,21,12,4.3,5.71
1681,22,12,4.38,6.0
1682,21,12,4.05,6.86
1683,20,12,3.9,7.8
1684,22,12,4.49,7.64
1685,20,12,3.79,9.0
1686,22,12,4.3,8.73
1687,21,12,4.24,9.71
1688,21,12,4.46,10.29
1689,21,12,4.26,10.86
1690,21,12,4.41,11.43
1691,21,12,4.23,12.0
1692,21,12,4.34,12.57
1693,21,12,4.22,13.14
1694,22,12,4.77,13.09
1695,20,12,3.95,15.0
1696,22,12,4.5,14.18
1697,20,12,3.67,16.2
1698,20,12,3.69,16.8
1699,20,12,3.45,17.4
1700,20,12,3.52,18.0
1701,20,12,3.75,18.6
1702,22,12,4.42,17.45
1703,21,12,4.34,18.86
1704,22,12,4.34,18.55
1705,20,12,3.4,21.0
1706,22,12,3.94,19.64
1707,21,12,3.55,21.14
1708,21,12,3.59,21.71
1709,22,13,3.43,21.32
1710,22,13,2.97,21.91
1711,22,12,1.98,18.45
1712,22,10,1.79,14.91
1713,21,10,1.29,12.0
1714,22,9,1.53,8.05
1715,22,9,2.18,4.73
1716,22,8,2.69,1.36
1717,21,8,2.98,1.81
1718,21,8,3.59,2.19
1719,21,9,4.14,2.62
1720,22,10,4.49,2.95
1721,21,10,4.65,3.57
1722,20,10,4.79,4.25
1723,20,10,4.53,4.75
1724,20,10,4.83,5.25
1725,19,10,4.36,6.05
1726,20,10,4.14,6.25
1727,21,10,4.65,6.43
1728,21,10,4.52,6.9
1729,21,10,4.86,7.38
1730,20,10,4.62,8.25
1731,21,10,4.97,8.33
1732,20,10,4.79,9.25
1733,20,10,5.01,9.75
1734,20,10,4.89,10.25
1735,20,10,5.11,10.75
1736,20,10,4.73,11.25
1737,20,10,4.76,11.75
1738,21,10,5.02,11.67
1739,20,10,4.74,12.75
1740,19,10,4.49,13.95
1741,20,10,4.65,13.75
1742,20,10,4.78,14.25
1743,19,10,4.39,15.53
1744,20,10,4.67,15.25
1745,21,10,5.06,15.0
1746,20,10,4.69,16.25
1747,20,10,4.58,16.75
1748,20,10,4.92,17.25
1749,20,10,4.85,17.75
1750,20,10,5.06,18.25
1751,20,10,4.99,18.75
1752,18,10,4.35,21.39
1753,20,10,4.88,19.75
1754,20,10,4.78,20.25
1755,20,10,3.68,20.75
1756,20,8,3.35,16.65
1757,20,6,2.46,12.55
1758,20,6,2.62,8.5
1759,20,5,2.16,4.5
1760,20,5,2.8,0.5
1761,21,5,2.95,0.71
1762,21,5,3.38,0.95
1763,22,7,3.37,1.23
1764,23,8,3.94,1.52
1765,21,9,3.55,2.1
1766,23,11,3.92,2.39
1767,22,11,3.96,3.0
1768,21,12,3.75,3.71
1769,22,12,3.98,4.09
1770,22,12,4.19,4.64
1771,21,12,4.13,5.43
1772,22,12,4.33,5.73
1773,20,12,3.79,6.9
1774,22,12,4.46,6.82
1775,21,12,4.08,7.71
1776,21,12,4.32,8.29
1777,21,12,4.06,8.86
1778,21,12,4.2,9.43
1779,21,12,4.03,10.0
1780,21,12,3.99,10.57
1781,20,12,3.55,11.7
1782,22,12,4.09,11.18
1783,21,12,4.07,12.29
1784,22,12,4.38,12.27
1785,21,12,4.06,13.43
1786,22,12,4.81,13.36
1787,21,12,4.26,14.57
1788,22,12,4.67,14.45
1789,20,12,3.93,16.5
1790,21,12,4.05,16.29
1791,20,12,3.95,17.7
1792,21,12,4.55,17.43
1793,20,12,3.86,18.9
1794,21,12,4.49,18.57
1795,21,12,4.28,19.14
1796,21,12,4.4,19.71
1797,21,12,4.15,20.29
1798,22,12,4.24,19.91
1799,22,12,3.59,20.45
1800,21,13,2.63,22.05
1801,21,11,1.55,18.48
1802,22,10,1.55,14.23
1803,22,9,1.74,10.86
1804,22,9,1.52,7.64
1805,22,7,2.21,4.32
1806,22,7,2.9,1.09
1807,21,7,3.24,1.48
1808,21,7,4.04,1.81
1809,20,9,4.45,2.35
1810,20,9,4.57,2.8
1811,19,10,4.13,3.47
1812,19,10,4.44,4.0
1813,21,10,5.08,4.1
1814,20,10,4.96,4.8
1815,20,10,4.85,5.3
1816,20,10,4.49,5.8
1817,21,10,5.08,6.0
1818,19,10,4.55,7.16
1819,21,10,5.2,6.95
1820,20,10,5.1,7.8
1821,20,10,4.94,8.3
1822,19,10,4.7,9.26
1823,19,10,4.75,9.79
1824,20,10,4.92,9.8
1825,19,10,4.71,10.84
1826,20,10,4.82,10.8
1827,20,10,4.89,11.3
1828,19,10,4.56,12.42
1829,21,10,5.02,11.71
1830,20,10,5.04,12.8
1831,20,10,4.83,13.3
1832,20,10,4.97,13.8
1833,19,10,4.66,15.05
1834,21,10,5.32,14.1
1835,20,10,4.96,15.3
1836,20,10,5.05,15.8
1837,20,10,4.79,16.3
1838,21,10,5.63,16.0
1839,20,10,4.9,17.3
1840,20,10,4.94,17.8
1841,19,10,4.78,19.26
1842,20,10,4.99,18.8
1843,20,10,4.73,19.3
1844,21,10,3.96,18.86
1845,21,11,3.06,19.38
1846,21,10,2.49,15.57
1847,21,9,1.94,11.86
1848,21,8,2.22,8.14
1849,21,8,1.95,4.57
1850,22,7,2.31,1.05
1851,22,8,3.05,1.41
1852,21,10,3.25,1.95
1853,23,10,4.02,2.22
1854,21,11,3.72,2.95
1855,22,12,4.26,3.36
1856,22,12,4.3,3.91
1857,21,12,4.1,4.67
1858,22,12,4.36,5.0
1859,22,12,4.48,5.55
1860,22,12,4.34,6.09
1861,22,12,4.5,6.64
1862,21,12,4.26,7.52
1863,22,12,4.36,7.73
1864,20,12,4.03,9.1
1865,21,12,4.54,9.24
1866,20,12,3.85,10.3
1867,21,12,4.63,10.38
1868,21,12,4.41,10.95
1869,21,12,4.48,11.52
1870,20,12,4.04,12.7
1871,21,12,4.35,12.67
1872,20,12,4.01,13.9
1873,21,12,4.14,13.81
1874,20,12,3.83,15.1
1875,21,12,4.3,14.95
1876,20,12,3.55,16.3
1877,21,12,4.06,16.1
1878,21,12,3.81,16.67
1879,22,12,4.12,16.45
1880,21,12,3.87,17.81
1881,22,12,4.06,17.55
1882,21,12,3.86,18.95
1883,21,12,4.02,19.52
1884,22,12,4.43,19.18
1885,21,12,4.22,20.67
1886,22,12,4.32,20.27
1887,21,12,4.04,21.81
1888,21,12,4.27,22.38
1889,21,12,3.69,22.95
1890,20,12,3.18,24.7
1891,22,10,2.98,18.77
1892,21,8,2.56,15.81
1893,21,8,2.13,12.0
1894,22,6,2.43,7.77
1895,21,6,2.24,4.33
1896,22,4,2.72,0.55
1897,21,6,3.2,0.86
1898,21,7,3.89,1.19
1899,21,8,4.59,1.57
1900,20,10,4.32,2.15
1901,20,10,4.65,2.65
1902,20,10,4.63,3.15
1903,20,10,4.61,3.65
1904,20,10,4.69,4.15
1905,21,10,4.63,4.43
1906,20,10,4.35,5.15
1907,22,10,4.81,5.14
1908,20,10,4.2,6.15
1909,21,10,4.87,6.33
1910,21,10,4.51,6.81
1911,21,10,5.02,7.29
1912,20,10,4.72,8.15
1913,21,10,4.96,8.24
1914,20,10,4.64,9.15
1915,20,10,4.77,9.65
1916,20,10,4.66,10.15
1917,20,10,4.74,10.65
1918,19,10,4.47,11.74
1919,20,10,4.64,11.65
1920,20,10,4.81,12.15
1921,20,10,4.51,12.65
1922,20,10,4.55,13.15
1923,20,10,4.94,13.65
1924,20,10,4.48,14.15
1925,21,10,5.01,13.95
